"id","commodity","classification","grade","sex","market","wholesale","retail","supply_volume","county","date"
252,"Wheat","-","-","-","Maua","80.00/Kg","90.00/Kg","990.00","Meru","2023-10-03"
253,"Wheat","-","-","-","Nakuru Top Market","120.00/Kg"," - ",NULL,"Nakuru","2023-10-03"
254,"Wheat","-","-","-","Nakuru Wakulima","120.00/Kg"," - ",NULL,"Nakuru","2023-10-03"
255,"Wheat","-","-","-","Kibiok","100.00/Kg","110.00/Kg","300.00","Nandi","2023-10-01"
256,"Wheat","-","-","-","Ikonge"," - ","83.33/Kg","630.00","Nyamira","2023-10-01"
257,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-29"
258,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-29"
259,"Wheat","-","-","-","Keroka","165.00/Kg","90.00/Kg","45000.00","Nyamira","2023-09-28"
260,"Wheat","-","-","-","Nakuru Wakulima","170.00/Kg"," - ",NULL,"Nakuru","2023-09-28"
261,"Wheat","-","-","-","Nakuru Top Market","120.00/Kg"," - ",NULL,"Nakuru","2023-09-28"
262,"Wheat","-","-","-","Cheptiret - Uasin Gishu","65.00/Kg","75.00/Kg","3000.00","Uasin-Gishu","2023-09-28"
263,"Wheat","-","-","-","Nakuru Top Market","270.00/Kg"," - ",NULL,"Nakuru","2023-09-27"
264,"Wheat","-","-","-","Nakuru Wakulima","120.00/Kg"," - ",NULL,"Nakuru","2023-09-27"
265,"Wheat","-","-","-","Naivasha Market","60.00/Kg","80.00/Kg",NULL,"Nakuru","2023-09-27"
266,"Wheat","-","-","-","Maua","83.33/Kg","90.00/Kg","900.00","Meru","2023-09-26"
267,"Wheat","-","-","-","Kapsabet Market","80.00/Kg","100.00/Kg","750.00","Nandi","2023-09-26"
268,"Wheat","-","-","-","Nakuru Top Market","120.00/Kg"," - ",NULL,"Nakuru","2023-09-26"
269,"Wheat","-","-","-","Nakuru Wakulima","120.00/Kg"," - ",NULL,"Nakuru","2023-09-26"
270,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-26"
271,"Wheat","-","-","-","Nakuru Wakulima","120.00/Kg"," - ",NULL,"Nakuru","2023-09-25"
272,"Wheat","-","-","-","Nakuru Top Market","120.00/Kg"," - ",NULL,"Nakuru","2023-09-25"
273,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-25"
274,"Wheat","-","-","-","Ikonge"," - ","80.00/Kg","270.00","Nyamira","2023-09-24"
275,"Wheat","-","-","-","Kapsabet Market","90.00/Kg","100.00/Kg","1200.00","Nandi","2023-09-23"
276,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-09-22"
277,"Wheat","-","-","-","Kitale Municipality Market","72.22/Kg","125.00/Kg","270.00","Trans-Nzoia","2023-09-21"
278,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-09-21"
279,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-20"
280,"Wheat","-","-","-","Eldoret Main","100.00/Kg","110.00/Kg","2700.00","Uasin-Gishu","2023-09-20"
281,"Wheat","-","-","-","Nakuru Top Market","70.00/Kg"," - ",NULL,"Nakuru","2023-09-19"
282,"Wheat","-","-","-","Maua","80.00/Kg","90.00/Kg","1080.00","Meru","2023-09-19"
283,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-09-19"
284,"Wheat","-","-","-","Bondeni","60.00/Kg","100.00/Kg","180.00","Trans-Nzoia","2023-09-19"
285,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-19"
286,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-18"
287,"Wheat","-","-","-","Cheptiret - Uasin Gishu","60.00/Kg","75.00/Kg","3000.00","Uasin-Gishu","2023-09-18"
288,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-18"
289,"Wheat","-","-","-","Nakuru Wakulima","555.56/Kg"," - ",NULL,"Nakuru","2023-09-15"
290,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-14"
291,"Wheat","-","-","-","Maua","83.33/Kg","90.00/Kg","1080.00","Meru","2023-09-14"
292,"Wheat","-","-","-","Cheptiret - Uasin Gishu","65.00/Kg","75.00/Kg","3000.00","Uasin-Gishu","2023-09-14"
293,"Wheat","-","-","-","Serem - Nandi","83.33/Kg","95.83/Kg","200.00","Nandi","2023-09-13"
294,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-13"
295,"Wheat","-","-","-","Gikomba"," - ","100.00/Kg",NULL,"Nairobi","2023-09-13"
296,"Wheat","-","-","-","Naivasha Market","60.00/Kg","80.00/Kg",NULL,"Nakuru","2023-09-12"
297,"Wheat","-","-","-","Kapsabet Market","92.00/Kg","100.00/Kg","3000.00","Nandi","2023-09-12"
298,"Wheat","-","-","-","Kapsabet Market","80.00/Kg","96.00/Kg","3000.00","Nandi","2023-09-12"
299,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-12"
300,"Wheat","-","-","-","Kawangware"," - ","95.00/Kg",NULL,"Nairobi","2023-09-12"
301,"Wheat","-","-","-","Bondeni","60.00/Kg","100.00/Kg","180.00","Trans-Nzoia","2023-09-12"
302,"Wheat","-","-","-","Gikomba"," - ","110.00/Kg",NULL,"Nairobi","2023-09-12"
303,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-11"
304,"Wheat","-","-","-","Mpeketoni","120.00/Kg","150.00/Kg","240.00","Lamu","2023-09-09"
305,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ","1260.00","Nakuru","2023-09-08"
306,"Wheat","-","-","-","Kawangware","80.00/Kg","95.00/Kg",NULL,"Nairobi","2023-09-08"
307,"Wheat","-","-","-","Gikomba"," - ","115.00/Kg",NULL,"Nairobi","2023-09-08"
308,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-07"
309,"Wheat","-","-","-","Kitale Municipality Market","72.22/Kg","125.00/Kg","180.00","Trans-Nzoia","2023-09-07"
310,"Wheat","-","-","-","Kawangware","80.00/Kg","95.00/Kg",NULL,"Nairobi","2023-09-07"
311,"Wheat","-","-","-","Naivasha Market","60.00/Kg","80.00/Kg",NULL,"Nakuru","2023-09-07"
312,"Wheat","-","-","-","Gikomba"," - ","115.00/Kg",NULL,"Nairobi","2023-09-07"
313,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","80.00/Kg","2500.00","Laikipia","2023-09-06"
314,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-06"
315,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-09-06"
316,"Wheat","-","-","-","Maua","80.00/Kg","90.00/Kg","900.00","Meru","2023-09-05"
317,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-09-05"
318,"Wheat","-","-","-","Kawangware","87.00/Kg","100.00/Kg",NULL,"Nairobi","2023-09-05"
319,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-09-05"
320,"Wheat","-","-","-","Chuka","65.00/Kg","100.00/Kg","400.00","Tharaka-Nithi","2023-09-05"
321,"Wheat","-","-","-","Nakuru Wakulima","555.56/Kg"," - ",NULL,"Nakuru","2023-09-04"
322,"Wheat","-","-","-","Cheptiret - Uasin Gishu","55.00/Kg","60.00/Kg","3000.00","Uasin-Gishu","2023-09-04"
323,"Wheat","-","-","-","Ikonge","75.00/Kg","83.33/Kg","450.00","Nyamira","2023-09-03"
324,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ","9900.00","Nakuru","2023-09-01"
325,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","2700.00","Nakuru","2023-08-31"
326,"Wheat","-","-","-","Maua","83.33/Kg","90.00/Kg","1100.00","Meru","2023-08-31"
327,"Wheat","-","-","-","Kitale Municipality Market","125.00/Kg","150.00/Kg","300.00","Trans-Nzoia","2023-08-30"
328,"Wheat","-","-","-","Nanyuki Open Air Market","72.22/Kg","80.00/Kg","3000.00","Laikipia","2023-08-30"
329,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-30"
330,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-30"
331,"Wheat","-","-","-","Naivasha Market","60.00/Kg","80.00/Kg",NULL,"Nakuru","2023-08-29"
332,"Wheat","-","-","-","Naivasha Market","190.00/Kg","220.00/Kg",NULL,"Nakuru","2023-08-29"
333,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-29"
334,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-29"
335,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-28"
336,"Wheat","-","-","-","Othaya","66.67/Kg","100.00/Kg","6000.00","Nyeri","2023-08-28"
337,"Wheat","-","-","-","Cheptiret - Uasin Gishu","70.00/Kg","60.00/Kg","3000.00","Uasin-Gishu","2023-08-28"
338,"Wheat","-","-","-","Ikonge"," - ","80.00/Kg","630.00","Nyamira","2023-08-27"
339,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","80.00/Kg","2500.00","Laikipia","2023-08-26"
340,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-25"
341,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-25"
342,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-25"
343,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","2970.00","Nakuru","2023-08-24"
344,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-24"
345,"Wheat","-","-","-","Gikomba"," - ","115.00/Kg",NULL,"Nairobi","2023-08-23"
346,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","1800.00","Nakuru","2023-08-23"
347,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-23"
348,"Wheat","-","-","-","Maua","85.00/Kg","90.00/Kg","900.00","Meru","2023-08-22"
349,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","2700.00","Nakuru","2023-08-22"
350,"Wheat","-","-","-","Bondeni","60.00/Kg","100.00/Kg","180.00","Trans-Nzoia","2023-08-22"
351,"Wheat","-","-","-","Othaya","66.67/Kg","100.00/Kg","1800.00","Nyeri","2023-08-21"
352,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-21"
353,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-21"
354,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-21"
355,"Wheat","-","-","-","Kibuye"," - ","85.00/Kg",NULL,"Kisumu","2023-08-20"
356,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","2880.00","Nakuru","2023-08-18"
357,"Wheat","-","-","-","Kitale Municipality Market","125.00/Kg","150.00/Kg","270.00","Trans-Nzoia","2023-08-18"
358,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-18"
359,"Wheat","-","-","-","Nyeri open air","68.89/Kg","90.00/Kg",NULL,"Nyeri","2023-08-17"
360,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-17"
361,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-17"
362,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","80.00/Kg","3000.00","Uasin-Gishu","2023-08-17"
363,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-16"
364,"Wheat","-","-","-","Mowlem Market","87.50/Kg","100.00/Kg","3600.00","Trans-Nzoia","2023-08-16"
365,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-16"
366,"Wheat","-","-","-","Chaka","62.22/Kg","90.00/Kg",NULL,"Nyeri","2023-08-16"
367,"Wheat","-","-","-","Gikomba","75.56/Kg","125.00/Kg",NULL,"Nairobi","2023-08-16"
368,"Wheat","-","-","-","Naivasha Market","60.00/Kg","80.00/Kg",NULL,"Nakuru","2023-08-15"
369,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-08-15"
370,"Wheat","-","-","-","Bondeni","60.00/Kg","100.00/Kg","240.00","Trans-Nzoia","2023-08-15"
371,"Wheat","-","-","-","Maua","77.78/Kg","100.00/Kg","4500.00","Meru","2023-08-15"
372,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-15"
373,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-08-14"
374,"Wheat","-","-","-","Othaya","66.67/Kg","75.00/Kg","900.00","Nyeri","2023-08-14"
375,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","85.00/Kg","3000.00","Laikipia","2023-08-12"
376,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-12"
377,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-11"
378,"Wheat","-","-","-","Kawangware","83.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-11"
379,"Wheat","-","-","-","Gikomba"," - ","115.00/Kg",NULL,"Nairobi","2023-08-10"
380,"Wheat","-","-","-","Kitale Municipality Market","25.00/Kg","35.00/Kg","270.00","Trans-Nzoia","2023-08-10"
381,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-10"
382,"Wheat","-","-","-","Cheptiret - Uasin Gishu","60.00/Kg","70.00/Kg","3000.00","Uasin-Gishu","2023-08-10"
383,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ","2700.00","Nakuru","2023-08-09"
384,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-09"
385,"Wheat","-","-","-","Naivasha Market","60.00/Kg","80.00/Kg",NULL,"Nakuru","2023-08-09"
386,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-08"
387,"Wheat","-","-","-","Kawangware","82.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-08"
388,"Wheat","-","-","-","Bondeni","60.00/Kg","100.00/Kg","180.00","Trans-Nzoia","2023-08-08"
389,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-07"
390,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-07"
391,"Wheat","-","-","-","Jamhuri Market","2.50/Kg","80.00/Kg",NULL,"Kiambu","2023-08-07"
392,"Wheat","-","-","-","Ikonge"," - ","80.00/Kg","630.00","Nyamira","2023-08-06"
393,"Wheat","-","-","-","Nanyuki Open Air Market","61.11/Kg","6000.00/Kg","5000.00","Laikipia","2023-08-05"
394,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-04"
395,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-03"
396,"Wheat","-","-","-","Nanyuki Open Air Market","72.22/Kg","80.00/Kg","3500.00","Laikipia","2023-08-02"
397,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-02"
398,"Wheat","-","-","-","Chaka","64.44/Kg","80.00/Kg",NULL,"Nyeri","2023-08-02"
399,"Wheat","-","-","-","Molo"," - ","70.00/Kg","980.00","Nakuru","2023-08-02"
400,"Wheat","-","-","-","Kawangware","81.11/Kg","90.00/Kg",NULL,"Nairobi","2023-08-02"
401,"Wheat","-","-","-","Kajiado Market"," - ","110.00/Kg","7500.00","Kajiado","2023-08-02"
402,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-08-01"
403,"Wheat","-","-","-","Maua","70.00/Kg","100.00/Kg","5400.00","Meru","2023-08-01"
404,"Wheat","-","-","-","Cheptiret - Uasin Gishu","65.00/Kg","80.00/Kg","3000.00","Uasin-Gishu","2023-08-01"
405,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-08-01"
406,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-08-01"
407,"Wheat","-","-","-","Bondeni","125.00/Kg","150.00/Kg","180.00","Trans-Nzoia","2023-08-01"
408,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-07-31"
409,"Wheat","-","-","-","Othaya","66.67/Kg","90.00/Kg","900.00","Nyeri","2023-07-31"
410,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-07-28"
411,"Wheat","-","-","-","Kitale Municipality Market","100.00/Kg","125.00/Kg","270.00","Trans-Nzoia","2023-07-28"
412,"Wheat","-","-","-","Nyahururu Municipal Market","61.11/Kg","70.00/Kg","10000.00","Laikipia","2023-07-28"
413,"Wheat","-","-","-","Kawangware","80.00/Kg","90.00/Kg",NULL,"Nairobi","2023-07-28"
414,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-07-27"
415,"Wheat","-","-","-","Maua","77.78/Kg","100.00/Kg","4500.00","Meru","2023-07-27"
416,"Wheat","-","-","-","Cheptiret - Uasin Gishu","80.00/Kg","85.00/Kg","3000.00","Uasin-Gishu","2023-07-27"
417,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","80.00/Kg","3500.00","Laikipia","2023-07-26"
418,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","3600.00","Nakuru","2023-07-26"
419,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-07-26"
420,"Wheat","-","-","-","Garissa Soko Mugdi","88.00/Kg","100.00/Kg","6000.00","Garissa","2023-07-26"
421,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-07-25"
422,"Wheat","-","-","-","Bondeni","125.00/Kg","150.00/Kg","180.00","Trans-Nzoia","2023-07-25"
423,"Wheat","-","-","-","Mois Bridge","80.00/Kg","100.00/Kg","300.00","Uasin-Gishu","2023-07-24"
424,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ",NULL,"Nakuru","2023-07-24"
425,"Wheat","-","-","-","Gikomba"," - ","100.00/Kg",NULL,"Nairobi","2023-07-24"
426,"Wheat","-","-","-","Othaya","66.67/Kg","100.00/Kg","2700.00","Nyeri","2023-07-24"
427,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","80.00/Kg","4000.00","Laikipia","2023-07-22"
428,"Wheat","-","-","-","Nyahururu Municipal Market","61.11/Kg","70.00/Kg","10000.00","Laikipia","2023-07-21"
429,"Wheat","-","-","-","Bungoma town","125.00/Kg","150.00/Kg","700.00","Bungoma","2023-07-21"
430,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg"," - ","1800.00","Nakuru","2023-07-21"
431,"Wheat","-","-","-","Molo"," - ","100.00/Kg","270.00","Nakuru","2023-07-21"
432,"Wheat","-","-","-","Molo"," - ","90.00/Kg","360.00","Nakuru","2023-07-20"
433,"Wheat","-","-","-","Kitale Municipality Market","125.00/Kg","150.00/Kg","180.00","Trans-Nzoia","2023-07-20"
434,"Wheat","-","-","-","Nyeri open air","68.89/Kg","90.00/Kg",NULL,"Nyeri","2023-07-19"
435,"Wheat","-","-","-","Nanyuki Open Air Market","66.67/Kg","80.00/Kg","2500.00","Laikipia","2023-07-19"
436,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","250.00","Lamu","2023-07-19"
437,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-19"
438,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-18"
439,"Wheat","-","-","-","Maua","77.78/Kg","100.00/Kg","4500.00","Meru","2023-07-18"
440,"Wheat","-","-","-","Gikomba"," - ","125.00/Kg",NULL,"Nairobi","2023-07-18"
441,"Wheat","-","-","-","Bondeni","125.00/Kg","150.00/Kg","180.00","Trans-Nzoia","2023-07-18"
442,"Wheat","-","-","-","Aram","95.83/Kg","100.00/Kg","3720.00","Siaya","2023-07-17"
443,"Wheat","-","-","-","Kitale Municipality Market","125.00/Kg","150.00/Kg","240.00","Trans-Nzoia","2023-07-17"
444,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-17"
445,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-17"
446,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","85.00/Kg","2000.00","Uasin-Gishu","2023-07-17"
447,"Wheat","-","-","-","Gikomba","71.11/Kg","100.00/Kg",NULL,"Nairobi","2023-07-17"
448,"Wheat","-","-","-","Othaya","66.67/Kg","100.00/Kg","900.00","Nyeri","2023-07-17"
449,"Wheat","-","-","-","Kibuye"," - ","75.00/Kg",NULL,"Kisumu","2023-07-16"
450,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-14"
451,"Wheat","-","-","-","Bungoma town","125.00/Kg","150.00/Kg","800.00","Bungoma","2023-07-14"
452,"Wheat","-","-","-","Kawangware","84.44/Kg","90.00/Kg",NULL,"Nairobi","2023-07-14"
453,"Wheat","-","-","-","Kawangware","84.44/Kg","90.00/Kg",NULL,"Nairobi","2023-07-14"
454,"Wheat","-","-","-","Kawangware","84.44/Kg","90.00/Kg",NULL,"Nairobi","2023-07-14"
455,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-13"
456,"Wheat","-","-","-","Maua","77.78/Kg","100.00/Kg","4500.00","Meru","2023-07-13"
457,"Wheat","-","-","-","Nyeri open air","71.11/Kg","90.00/Kg",NULL,"Nyeri","2023-07-12"
458,"Wheat","-","-","-","Nanyuki Open Air Market","72.22/Kg","80.00/Kg","5000.00","Laikipia","2023-07-12"
459,"Wheat","-","-","-","Kibuye"," - ","85.00/Kg",NULL,"Kisumu","2023-07-12"
460,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-12"
461,"Wheat","-","-","-","Kitale Municipality Market","125.00/Kg","150.00/Kg","270.00","Trans-Nzoia","2023-07-12"
462,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","2700.00","Uasin-Gishu","2023-07-12"
463,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-11"
464,"Wheat","-","-","-","Bondeni","125.00/Kg","150.00/Kg","240.00","Trans-Nzoia","2023-07-11"
465,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","2700.00","Uasin-Gishu","2023-07-11"
466,"Wheat","-","-","-","Cheptiret - Uasin Gishu","85.00/Kg","90.00/Kg","2000.00","Uasin-Gishu","2023-07-10"
467,"Wheat","-","-","-","Kitale Municipality Market","100.00/Kg","125.00/Kg","300.00","Trans-Nzoia","2023-07-10"
468,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-10"
469,"Wheat","-","-","-","Gikomba"," - ","120.00/Kg",NULL,"Nairobi","2023-07-10"
470,"Wheat","-","-","-","Othaya","66.67/Kg","90.00/Kg","1800.00","Nyeri","2023-07-10"
471,"Wheat","-","-","-","Ikonge"," - ","83.33/Kg","930.00","Nyamira","2023-07-09"
472,"Wheat","-","-","-","Diani Market","120.00/Kg","130.00/Kg","6000.00","Kwale","2023-07-08"
473,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","230.00","Lamu","2023-07-08"
474,"Wheat","-","-","-","Emali Market","60.00/Kg","72.00/Kg","10000.00","Makueni","2023-07-08"
475,"Wheat","-","-","-","Bungoma town","90.91/Kg","144.63/Kg","850.00","Bungoma","2023-07-07"
476,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-07"
477,"Wheat","-","-","-","Nyahururu Municipal Market","61.11/Kg","70.00/Kg","9000.00","Laikipia","2023-07-07"
478,"Wheat","-","-","-","Nakuru Top Market"," - ","130.00/Kg",NULL,"Nakuru","2023-07-06"
479,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-06"
480,"Wheat","-","-","-","Gikomba"," - ","120.00/Kg",NULL,"Nairobi","2023-07-06"
481,"Wheat","-","-","-","Mois Bridge","85.00/Kg","100.00/Kg","400.00","Uasin-Gishu","2023-07-05"
482,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ",NULL,"Nakuru","2023-07-05"
483,"Wheat","-","-","-","Siaya"," - ","120.00/Kg",NULL,"Siaya","2023-07-05"
484,"Wheat","-","-","-","Chaka","68.89/Kg","85.00/Kg",NULL,"Nyeri","2023-07-05"
485,"Wheat","-","-","-","Maua","77.78/Kg","100.00/Kg","5400.00","Meru","2023-07-04"
486,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","135.00","Lamu","2023-07-04"
487,"Wheat","-","-","-","Nakuru Wakulima","55.56/Kg"," - ","6300.00","Nakuru","2023-07-04"
488,"Wheat","-","-","-","Kawangware","83.33/Kg","90.00/Kg",NULL,"Nairobi","2023-07-04"
489,"Wheat","-","-","-","Bondeni","90.00/Kg","100.00/Kg","180.00","Trans-Nzoia","2023-07-04"
490,"Wheat","-","-","-","Cheptiret - Uasin Gishu","80.00/Kg","85.00/Kg","2000.00","Uasin-Gishu","2023-07-04"
491,"Wheat","-","-","-","Nakuru Wakulima","64.44/Kg"," - ",NULL,"Nakuru","2023-07-03"
492,"Wheat","-","-","-","Gikomba"," - ","120.00/Kg",NULL,"Nairobi","2023-07-03"
493,"Wheat","-","-","-","Naivasha Market","80.00/Kg","100.00/Kg",NULL,"Nakuru","2023-07-03"
494,"Wheat","-","-","-","Ikonge"," - ","83.33/Kg","930.00","Nyamira","2023-07-02"
495,"Wheat","-","-","-","Kiminini - Kitale","125.00/Kg","150.00/Kg","300.00","Trans-Nzoia","2023-07-02"
496,"Wheat","-","-","-","Kibuye"," - ","85.00/Kg",NULL,"Kisumu","2023-07-02"
497,"Wheat","-","-","-","Nakuru Top Market"," - ","130.00/Kg",NULL,"Nakuru","2023-06-30"
498,"Wheat","-","-","-","Gikomba"," - ","100.00/Kg",NULL,"Nairobi","2023-06-30"
499,"Wheat","-","-","-","Nyahururu Municipal Market","61.11/Kg","70.00/Kg","10000.00","Laikipia","2023-06-30"
